SK_MATRICULA;NM_LOCALIDADE;NM_CATEGORIATARIFARIA;NM_SITUACAO_IMOVEL;NN_MORADORES;NN_MORADORES_ANALISE;ST_PISCINA;LAT_GEO;LONG_GEO;X;Y;CD_SETOR_ORIGINAL;CD_SETOR;NN_MEDIA_CONSUMO;NN_CONSUMO_DIARIO;TP_COMPORTAMENTO;VL_RENDA_MEDIA_RESPONSAVEL;NN_MEDIA_MORADORES_IBGE
D611A1E718FD750A5B9173451E9ADB9C2A954253E1DBBA3435B84789883FDB06;SALVADOR UMB;RESIDENCIAL;HABITADO;2;2;0;-12.949540335001863;-38.36836804141271;568510.0982554624;8568359.78476232;292740805090021;S003;19.666666666666668;322.40437158469945;PERDULARIO;2418.3;2.1
DBED354AB18A9446C0C9ACF0E5D7848093199BC8A21A86CED37D5D933AA98EBD;SALVADOR UMB;RESIDENCIAL;HABITADO;2;2;0;-12.949633536320318;-38.36218718492898;569180.5054480581;8568347.813022243;292740805090081;S027;22.666666666666668;371.58469945355193;PERDULARIO;2448.48;2.5
DD64EACDFC1FBD432F3DE50A461B06B341AC86B9110E8CDB004B3214301CA29A;SALVADOR UMB;RESIDENCIAL;HABITADO;2;2;0;-12.931760002233416;-38.36439255762955;568946.2011434203;8570325.076761935;292740805090326;S098;19.916666666666668;326.5027322404372;PERDULARIO;1712.43;2.8
E132DECF6F22F53D20FDD15932FF18D864D8C8430470E8F5C4EC0D1BDAF44A83;SALVADOR UMB;RESIDENCIAL;HABITADO;2;2;0;-12.945964446806448;-38.37524262460004;567765.3844107268;8568757.080665274;292740805090272;S070;22.666666666666668;371.58469945355193;PERDULARIO;5384.51;2.5
E300029CC55623CB970AC87A6710F16B212455372EDD4F963CE1704B86EEC7CE;SALVADOR UMB;RESIDENCIAL;HABITADO;2;2;0;-12.942453276078636;-38.36098813886306;569312.5492998731;8569141.56763684;292740805090192;S060;0.9166666666666666;15.027322404371585;AMBIENTALISTA;1315.4;2.4
E445B4FF754442C98C9D80E79CCBA9A5722327EBB791AAD89F1578F822ED347B;SALVADOR UMB;RESIDENCIAL;HABITADO;2;2;0;-12.938060874084798;-38.3577732447565;569662.4960495133;8569626.458920604;292740805090293;S078;2.3333333333333335;38.251366120218584;AMBIENTALISTA;1634.51;2.4
E4A78EB0239B1951E247F51FD871D7D8F1F2F37720BD88C5EAA129D290AFF723;SALVADOR UMB;RESIDENCIAL;HABITADO;2;2;0;-12.935689953632648;-38.358431734691926;569591.7241160551;8569888.842884254;292740805090189;S059;3.9166666666666665;64.20765027322405;AMBIENTALISTA;1606.74;2.6
E64BFD22170F564CD3A2EEED4E4FE21FFB0559F31A152E7571503447EB5C9F30;SALVADOR UMB;RESIDENCIAL;HABITADO;2;2;0;-12.924811181929629;-38.35752707634156;569692.8761578535;8571091.701197622;292740805090180;S055;17.583333333333332;288.25136612021856;PERDULARIO;3709.44;2.6
E70914CECB7D1072F6BFFD856C3BAA1EE4BB9ACD31E7F531C277A1B75A65FD7C;SALVADOR UMB;RESIDENCIAL;HABITADO;2;2;0;-12.945644956394112;-38.36361547118472;569026.6780910082;8568789.303985449;292740805090025;S007;5.0;81.9672131147541;AMBIENTALISTA;2617.43;2.7
E7EDBA7DCC157A19AEB7492F143F8AC24AF533A2275212516CA3B100D0F1FADF;SALVADOR UMB;RESIDENCIAL;HABITADO;2;2;0;-12.939376088822044;-38.35760827357133;569680.0260306664;8569480.961760225;292740805090193;S061;7.0;114.75409836065573;MODERADO;1522.32;2.5
E9E27B1AFC98134E5DF3D9BB1228D08C3C51F011B3B531E40D195520967FA60D;SALVADOR UMB;RESIDENCIAL;HABITADO;2;2;0;-12.939724297490557;-38.36205943068106;569197.0962858769;8569443.66072463;292740805090032;S014;4.916666666666667;80.60109289617486;AMBIENTALISTA;1291.49;2.5
EA99E9D06F6B855730C6983E2E3B6C9D7C849E4245D9A6980BDF451DF575770B;SALVADOR UMB;RESIDENCIAL;HABITADO;2;2;0;-12.946844512554163;-38.375436426856105;567744.1248585084;8568659.804019233;0;S001;12.666666666666666;207.6502732240437;PERDULARIO;;
ECD68CF62AA3708DAC8C654828E330BE7E16FE6D377C1FE3348C20093B5024FF;SALVADOR UMB;RESIDENCIAL;HABITADO;2;2;0;-12.931815357401131;-38.36319724574321;569075.8497299373;8570318.632711554;292740805090295;S080;4.75;77.8688524590164;AMBIENTALISTA;1463.48;2.6
ECEA743A93A57948AD6A5F4AC61E1209F5DD505E97C68D6B4F5DF6915040699A;SALVADOR UMB;RESIDENCIAL;HABITADO;2;2;0;-12.94207322775971;-38.36126098817864;569283.0576264502;8569183.671846293;292740805090121;S039;0.0;0.0;AMBIENTALISTA;1138.01;2.6
EE7BD1770CD5F4DE6FAB1C38E2997DE9B95FC6FDB425BF3081A248C1425CFD48;SALVADOR UMB;RESIDENCIAL;HABITADO;2;2;0;-12.936375190231557;-38.36574943623131;568797.7463979902;8569815.03979406;292740805090178;S054;23.0;377.04918032786884;PERDULARIO;2803.54;2.6
F403133CEEAF118116C105E88F51EC3F06E691E4B406F953F9F62ACC2CDB91A1;SALVADOR UMB;RESIDENCIAL;HABITADO;2;2;0;-12.942573568511074;-38.36778020805397;568575.7647910807;8569130.094926206;292740805090291;S076;2.0;32.78688524590164;AMBIENTALISTA;3204.71;2.5
F63778BC2202F7E385EF79EBEBF4E260FF5F9A6FC867ECB27515C5C2D1E30413;SALVADOR UMB;RESIDENCIAL;HABITADO;2;2;0;-12.94974633413879;-38.36134945865421;569271.3418549027;8568335.111645576;292740805090136;S047;17.916666666666668;293.7158469945355;PERDULARIO;3559.73;2.5
F735845495988C4340F2BEC7EA81C57D374188E9D4839ABFC880616D7B6A643D;SALVADOR UMB;RESIDENCIAL;HABITADO;2;2;0;-12.9391807951861;-38.360249628059854;569393.5623443441;8569503.27753758;292740805090033;S015;17.0;278.6885245901639;PERDULARIO;1561.82;2.5
F7A37FEE6FAFD7CA790BD50426FAEAC98F82BEFDCCBE1EE5F6F5B2F09C3FD95A;SALVADOR UMB;RESIDENCIAL;HABITADO;2;2;0;-12.93604002807289;-38.36858025476459;568490.7650516524;8569852.865285935;292740805090073;S023;0.0;0.0;AMBIENTALISTA;1752.71;2.7
FA0D3E8250FFD396B7498E29007999C89229D826E7745C4136422A55CACA6C3C;SALVADOR UMB;RESIDENCIAL;HABITADO;2;2;0;-12.93426421247102;-38.35686483000281;569762.0909113941;8570046.091848848;292740805090034;S016;32.666666666666664;535.5191256830601;PERDULARIO;2426.54;2.5
FA13652AE51ABE8675194DE04934DB352E4EAA1B1CD7D577E8A480CD843FC736;SALVADOR UMB;RESIDENCIAL;HABITADO;2;2;0;-12.936800121245591;-38.35460086424375;570006.9697521223;8569765.022372622;292740805090247;S067;22.333333333333332;366.120218579235;PERDULARIO;1598.32;2.9
FADBF070DB2EEA5FFA8CA807FC3F0331032F63289F202E0CF6D096DBD19DD990;SALVADOR UMB;RESIDENCIAL;HABITADO;2;2;0;-12.94991386421302;-38.36827936079258;568519.6153002525;8568318.451693173;292740805090021;S003;5.416666666666667;88.79781420765028;AMBIENTALISTA;2418.3;2.1
FB071393DD1B61E9B3652CD3EFFFE9A81F432C4BB3AEB92D5D5BF426D97B20B0;SALVADOR UMB;RESIDENCIAL;HABITADO;2;2;0;-12.938748548234717;-38.35881357286657;569549.4565629483;8569550.690667154;292740805090166;S050;21.166666666666668;346.9945355191257;PERDULARIO;1452.2;2.5
FF1DA6D783F1A6872CAE9ABE23B4875514A9BC5E21C4E944E5DC3AA807DBEDF9;SALVADOR UMB;RESIDENCIAL;HABITADO;2;2;0;-12.926186076087426;-38.35844221094643;569593.221424222;8570939.897884578;292740805090180;S055;12.166666666666666;199.4535519125683;PERDULARIO;3709.44;2.6
FF9573CB0D5AAFBDD9440383999F04C47E869B2E235D3012806CE35FDF91FA3E;SALVADOR UMB;RESIDENCIAL;HABITADO;2;2;0;-12.945750221948872;-38.36597431322999;568770.7833910898;8568778.297975607;292740805090025;S007;0.0;0.0;AMBIENTALISTA;2617.43;2.7
009629D962F1A88C45BCBCC90345054D3DA8F0F3F9201D371F453644F070DC6C;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.936572872084383;-38.35820835269081;569615.7107019877;8569791.1384345;292740805090106;S034;18.416666666666668;201.27504553734065;PERDULARIO;1604.27;2.6
00E8FF7EB4F945C38F6D6F91657DE34E508F5D8B83CF45D2F24F4EC5E19F35D4;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.946399357507293;-38.3708517128494;568241.5511626966;8568707.815466464;292740805090329;S101;1.4166666666666667;15.482695810564664;AMBIENTALISTA;5922.09;2.7
0145E781E173FFE5A9A240D1F31BEF3F6CF9BD15AEA18EE33C7A5CCDD5C58BE7;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.94871519086606;-38.36948097857484;568389.6039066369;8568451.33696896;292740805090020;S002;0.0;0.0;AMBIENTALISTA;2714.05;2.5
014DA5BE54FBDEF14A3271C658E36451F3E503B20DC8C03952F20BA6EF179294;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.935774235649836;-38.358931008926135;569537.5418110386;8569879.657680605;292740805090167;S051;11.083333333333334;121.12932604735884;MODERADO;1406.44;2.5
081A9612972B2F51AC5FC00BBE9F378B7830CC3089428B3E0527D7D1457C5CF4;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.941686228482544;-38.36338153034588;569053.1435349587;8569227.044225685;292740805090025;S007;1.9166666666666667;20.947176684881605;AMBIENTALISTA;2617.43;2.7
09840194CDF80FFABAF09D059CE0FFD99DF476824379623452666A07432EBB7F;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.94163920366158;-38.366795595630485;568682.8236750119;8569233.163902674;292740805090120;S038;20.333333333333332;222.2222222222222;PERDULARIO;2090.42;2.4
0B7400F083538733C335218039F82A0959276443AA1AAF3A55E0C5FAA7E6BAAE;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.948228918439469;-38.36043048556637;569371.4419572118;8568502.676563546;292740805090081;S027;18.0;196.72131147540983;PERDULARIO;2448.48;2.5
11B31FCFEEF88BA3DCFC11F9F537817C2A71B494BB0B3AA91EBFBA76FEAE6D83;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.9485099287656;-38.36014213348941;569402.6417131;8568471.520805327;292740805090028;S010;3.3333333333333335;36.42987249544627;AMBIENTALISTA;2386.6;2.4
13FD54F26C172560A5AC2078EDEF546F398E7F4A8DF3C937D1E4138423F3EE5E;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.936485241808745;-38.362852935165286;569111.9139574337;8569802.088534331;292740805090129;S042;1.0;10.92896174863388;AMBIENTALISTA;1168.35;2.5
1588869A5DD2D3B58DFDC2F80F9A11E6D0696A545C298E27BA75328F51BF25BB;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.940938916968932;-38.359465620363565;569478.1198969955;8569308.630592361;292740805090173;S053;10.0;109.2896174863388;MODERADO;1392.24;2.4
167B9F0DFC8883C92C36F0F49CAC3426721B02D2C9849B6858CE2F15590D2106;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.942476445360262;-38.36237387692975;569162.2285927134;8569139.38038446;292740805090317;S092;0.0;0.0;AMBIENTALISTA;1791.2;2.4
16F41D4DCE03AFEE83A66228B5F2E2DE0117FC661B5A7553A807EB917FFB5390;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.936688374570998;-38.36616097828634;568753.0186176989;8569780.514765613;292740805090178;S054;12.833333333333334;140.25500910746814;PERDULARIO;2803.54;2.6
18775B2EA7C9AFA62A209B698A4CFCBFD73447B62360DEEC9D83EA961BB43021;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.93490406861868;-38.356331971772455;569819.7153052317;8569975.18358317;292740805090303;S086;9.916666666666666;108.37887067395263;MODERADO;1651.05;2.7
18D2FAF03853DD1FAB3BC4F930B6885E0FF54B15BDA22ECFA822048155D07900;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.932197880061384;-38.35961226218132;569464.6321484256;8570275.35875837;292740805090280;S075;19.666666666666668;214.93624772313296;PERDULARIO;1868.08;2.7
1EB3228E2D08060C51ACF9B196E7C2B4BBCFCD3713FDCE3726A93B37FF3922F2;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.94125731322026;-38.364539057028445;568927.7013414239;8569274.790955216;292740805090063;S020;20.666666666666668;225.86520947176686;PERDULARIO;2619.57;2.4
1EF9312503D1A695A46FCF9E0EE6E68808919B11AD6103F6427066D614D86FDE;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.948480386500762;-38.36938429338547;568400.1553492865;8568477.278557494;292740805090020;S002;0.0;0.0;AMBIENTALISTA;2714.05;2.5
22EA37C311E7A29B1F9458C513D1B95E45283278545DC71C972C7CDB8C29EF65;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.939483521571852;-38.35825033725313;569610.3491480557;8569469.255330201;292740805090163;S049;0.0;0.0;AMBIENTALISTA;1328.36;2.8
2320899007EE7ABB795661C395C90F7CB50783B6FDD54AA8B8634CFE59BDB2F4;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.93666533547797;-38.354922454316174;569972.122853099;8569780.016560638;292740805090247;S067;4.583333333333333;50.09107468123861;AMBIENTALISTA;1598.32;2.9
23C83786A116320B5FB091AA3CA8065CA9F3F68C19D7EF8627B0A9FB793AF2BA;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.948646730855884;-38.3713725242774;568184.4474744095;8568459.413290543;292740805090248;S068;8.75;95.62841530054644;AMBIENTALISTA;4839.78;2.6
247884FBD5B6FDFAB079A8801196007E3BDD99D4F67F2F5348415C7F7F5A350D;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.936881335428916;-38.3631014755918;569084.8445320523;8569758.350901794;292740805090129;S042;0.0;0.0;AMBIENTALISTA;1168.35;2.5
25FA359647D3776159327799572C4E8AEA8FD3F97D2A893C3F6803EAD57F02A2;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.941849944404105;-38.3666785823755;568695.4587142047;8569209.826272445;292740805090120;S038;24.166666666666668;264.11657559198545;PERDULARIO;2090.42;2.4
2A9EB6439D300576EE07E9CF2C0A0677A4DF4D04977D956264B5FECD268D078A;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.93472040599742;-38.364027268664685;568985.0131921307;8569997.581857434;292740805090299;S082;13.25;144.80874316939892;PERDULARIO;2881.95;2.6
2BF531F84A3E9FE67254F6FFD0891F1BE613A48C4C3CDB547121B33F3E80D5C2;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.937968636749105;-38.35869448693408;569562.5904629146;8569636.910254668;292740805090106;S034;4.083333333333333;44.626593806921676;AMBIENTALISTA;1604.27;2.6
2C8DE3ADB2CD24B6F6160B8AF88272B6D002156F5C6349B78CB9C208BAD3A5AA;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.940515765940276;-38.361953838638094;569208.3319469565;8569356.102134654;292740805090032;S014;0.0;0.0;AMBIENTALISTA;1291.49;2.5
302FACB0D7AF54AAF5C2731340B36DB5FD41A6CB4089D261DE41C9A1054C3F37;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.94005605778505;-38.36481483900415;568898.1163140062;8569407.714349806;292740805090278;S073;0.0;0.0;AMBIENTALISTA;2376.55;2.3
35F357987EE1F725302BA7DBB1216C2437B6EEC0843CCD1E846A9A7DF8AADB61;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.934229053332992;-38.36960983176208;568379.5749433686;8570053.41946231;292740805090073;S023;0.0;0.0;AMBIENTALISTA;1752.71;2.7
36D08B68F7795E79667EE357A815E8675375F51467E65C04628864AEC72B8384;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.933328647654518;-38.36003389105326;569418.582547679;8570150.419378696;292740805090279;S074;12.166666666666666;132.96903460837885;PERDULARIO;2373.65;2.5
36E4E00FC9B9F27EF9BFD4B6F642FB2A5E4BDFB27D097CB7CBBE5411B49DF937;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.94943387786898;-38.36067282636073;569344.8220607968;8568369.483386902;292740805090136;S047;16.833333333333332;183.9708561020036;PERDULARIO;3559.73;2.5
3B0336060AEEB992CD50B51F9554F6691D19E3B3195FE4AEC077CD2F58216FA3;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.94981195558438;-38.36301865247966;569090.2676112895;8568328.306127425;292740805090024;S006;4.833333333333333;52.82331511839708;AMBIENTALISTA;2681.35;2.5
3C62BB3FF3C760125559E1DA1538654463E7138C0168A1B6FBD6A0F7AD05EBB3;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.936969474118;-38.35891553545394;569538.889182964;8569747.469705157;292740805090106;S034;13.083333333333334;142.9872495446266;PERDULARIO;1604.27;2.6
3CA06B0D23F0D3F320A9AC8AF7B03526834B83C73D83C73928059951CE5E6BCC;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.938835510973725;-38.35743198634572;569699.2987106326;8569540.697338;292740805090193;S061;2.5833333333333335;28.233151183970858;AMBIENTALISTA;1522.32;2.5
3F81CD1F7C7E7EBE967B38CD8E626FC78A0575CC5C20F256E677C8B48C16805C;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.948478372248635;-38.361011433571406;569308.3576358735;8568475.246511457;292740805090081;S027;13.5;147.54098360655738;PERDULARIO;2448.48;2.5
3F91F160521669988D9BF2C008B51E5FE08E8BF08F3D9CA766B88A674EAF460B;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.941518148235875;-38.362549993364496;569143.3889120618;8569245.407935752;292740805090317;S092;22.0;240.43715846994536;PERDULARIO;1791.2;2.4
400C053851EFA95A689373D4BB2386388FCF84E8A5A82D50DF51612EE23C9097;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.938232178423082;-38.356619939698;569787.5524620906;8569607.199762769;292740805090193;S061;0.0;0.0;AMBIENTALISTA;1522.32;2.5
40A0710D43714E72E2A5E5949BE34E7186783B83A3D10FE9758236C22C0C3EA2;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.936250077740246;-38.36384933762301;569003.8939084877;8569828.36464737;292740805090300;S083;0.0;0.0;AMBIENTALISTA;1859.13;2.6
41897D5EF5CF4976E110481EF175FCFA800CCE894F36C1B2389CE2F08DD4FF87;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.937674546970728;-38.36345281517308;569046.5148486246;8569670.722965404;292740805090277;S072;14.833333333333334;162.11293260473587;PERDULARIO;3046.05;2.2
4280EF64EA59C8606B4B7AEAE0FB6645A1AB7F468E372B2C837E7B8819237D39;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.94626045561981;-38.37256846929443;568055.3714329058;8568723.634383338;292740805090099;S031;11.666666666666666;127.50455373406193;PERDULARIO;4757.46;2.3
431F59D4699D90D3B38CC3D807A72383AE710447171EB291DD444915588820A8;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.934749116074734;-38.36582364196654;568790.1425257248;8569994.890248716;292740805090074;S024;29.916666666666668;326.95810564663026;PERDULARIO;2869.74;2.7
456B1717E10F12E6D37CBFF2B0680C821E7464CA4D4EFDB1FA577E7A4335B419;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.948966187269702;-38.37072962137624;568254.0959020524;8568423.912479136;292740805090248;S068;5.75;62.841530054644814;AMBIENTALISTA;4839.78;2.6
4B4B009A11B85FE1D30F8EB64DA14DE66F551C8FEEDCE6F2793218944B0B16DD;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.93220098487263;-38.36280400805986;569118.4008121872;8570275.879317034;292740805090324;S096;7.166666666666667;78.32422586520948;AMBIENTALISTA;1669.35;2.5
4BDBC281F182986C44ACDE3A597212FD2D304981EDE39174034164FBC5CCB3B2;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.93731112852514;-38.36229828512729;569171.8519965059;8569710.602295542;292740805090129;S042;2.5833333333333335;28.233151183970858;AMBIENTALISTA;1168.35;2.5
4C1B2CABD69553A7472F6F5D9E462E168450B07EC2BC0E774C71328A5C79C9B9;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.93536704479104;-38.3683271767042;568518.4013931382;8569927.223959392;292740805090115;S037;0.0;0.0;AMBIENTALISTA;1588.18;2.6
4ED6140A6BF357D89382ABFB47B391A40F56C8B8B145B719006D1DDC0ECCAA95;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.954800877114092;-38.35561424359258;569892.0274211944;8567774.557829902;292740805090031;S013;8.75;95.62841530054644;AMBIENTALISTA;5793.16;2.4
4FF9E9FB74D892FAC1206981F2F5224EAE16960C77F0BFD25292EFF11D2B50BF;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.936968231340575;-38.36804381350711;568548.7020551803;8569750.07000015;292740805090073;S023;0.0;0.0;AMBIENTALISTA;1752.71;2.7
50EC9868874BA54A6056895B00C5CF06A3616A8B1DF63B279878B1F803E9788A;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.934282370027278;-38.36043044521333;569375.3022602873;8570045.052905936;292740805090279;S074;0.0;0.0;AMBIENTALISTA;2373.65;2.5
536DB60B49DB5D6D8D5A80DD69A665520FDBB8C92C8A3FD5BD1B658325D4E759;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.945584424164611;-38.36883014117449;568461.0545432909;8568797.400110537;292740805090103;S032;22.5;245.9016393442623;PERDULARIO;2949.96;2.5
53FD9D7CD97A99B778301295E8F22B44DBC288AD74B7294A9B2589E5D4170BC1;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.935563985709262;-38.35871210102614;569561.346179349;8569902.850144712;292740805090167;S051;13.666666666666666;149.3624772313297;PERDULARIO;1406.44;2.5
5415E0FD834773E71A5DEAAE528F08B980372A9738E9D681CF6538B39AAF889B;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.937121606692738;-38.36349639666755;569041.9394698897;8569731.885431953;292740805090074;S024;21.166666666666668;231.3296903460838;PERDULARIO;2869.74;2.7
5459EFE507C1D5550604CE90494FBAC4D01CCE592F3DDEB842E3D4F17E1316EA;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.942112780431344;-38.36043664755494;569372.4650367196;8569179.074225258;292740805090066;S021;8.416666666666666;91.9854280510018;AMBIENTALISTA;1399.27;2.6
54B1E8845F579EC3EE081FE7C48EF44BAA206AA57D4621D52E7617EB0C8226A1;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.935950660845313;-38.357820169956106;569657.9914900662;8569859.84438094;292740805090304;S087;28.333333333333332;309.6539162112932;PERDULARIO;2262.39;2.6
575A7A3A9F9C1F3218F27344EBAD94D9174F4CCAF98E95C3A827946A4C7EFA3A;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.94587491544549;-38.36742783101548;568613.0849443891;8568764.898315275;292740805090103;S032;12.25;133.87978142076503;PERDULARIO;2949.96;2.5
57A8FAD9A9F17BF0AE40D91E88EDD1D6011A6436E07F73C62FD607ABDB5475EC;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.9399921383961;-38.36162452281936;569244.1983867367;8569413.922013322;292740805090032;S014;16.166666666666668;176.6848816029144;PERDULARIO;1291.49;2.5
58A113402FE027D06CCE2674A8E4B161D0701790957B0466202244B62B9165DA;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.936659100377288;-38.36345503716517;569046.5531540283;8569783.02371619;292740805090300;S083;17.333333333333332;189.43533697632057;PERDULARIO;1859.13;2.6
5A55BCCE3EDF4B8C333903ABF4D5F0972608473E27707A6EF22577906767BFA3;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.935199197092196;-38.356515937105655;569799.6774693395;8569942.594912251;292740805090303;S086;0.0;0.0;AMBIENTALISTA;1651.05;2.7
5D49E86C93C6E61527F3ABE85657B55B34724EAB7860C424FAC27F64AD543ACF;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.941170857154791;-38.36544300991321;568829.6707168091;8569284.595680717;292740805090063;S020;20.833333333333332;227.68670309653916;PERDULARIO;2619.57;2.4
5F1B3EA6505622936DDD6128AEC3A32993259DA6C94B8D4AB85675F96E708B15;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.936560939298117;-38.35816143178614;569620.803756781;8569792.445340527;292740805090106;S034;16.0;174.86338797814207;PERDULARIO;1604.27;2.6
60E71B7AAE5210BDD3C89D475EB6A0C143F40FCDBC43D9860EF6314BD3C5A664;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.947367934507808;-38.36360854558979;569026.9551283466;8568598.754592136;292740805090308;S090;13.5;147.54098360655738;PERDULARIO;1328.32;2.5
61ED295294468E54B6722D87E70A69CC706354536C7971739051951E685AA07F;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.936268523597258;-38.36222916591884;569179.6370249239;8569825.8872749;292740805090129;S042;9.0;98.36065573770492;AMBIENTALISTA;1168.35;2.5
61F7A8C4B9965A5CB7B485AE89992CAEA1EB6CD93DCBE61E1B09B28884B2AE8A;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.93220644444533;-38.36404979224693;568983.2606447311;8570275.61156402;292740805090295;S080;1.0;10.92896174863388;AMBIENTALISTA;1463.48;2.6
61FBD63F90480C13C152B01DFD6F17728C538ACE5374DD2856A0DEC18C5B3D02;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.935550485489191;-38.35633574824488;569819.1258669145;8569903.696074797;292740805090181;S056;12.666666666666666;138.43351548269578;PERDULARIO;7467.65;2.6
6241A11E5407B31DEE06025E9AE1714C32FBF6347FD153C9C8CC282F5C996A34;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.934972142023192;-38.36817150218426;568535.3960484657;8569970.855275456;292740805090048;S019;0.0;0.0;AMBIENTALISTA;2795.63;2.8
637E51F915D5FBFD3F9EE007B5487A91BBED90D2914C637484DC254FA520A932;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.94779342145753;-38.36904165255888;568437.5089481157;8568553.159614986;292740805090020;S002;10.166666666666666;111.1111111111111;MODERADO;2714.05;2.5
638E94947DC9E9F1CB6D34BED8D8BF302EA7B3B86F22336D5BA483B7F1C3C4A0;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.949144453315988;-38.36029005057856;569386.4216040716;8568401.387586042;292740805090081;S027;20.5;224.04371584699453;PERDULARIO;2448.48;2.5
64120BC55717ADED56C124E4BA75C1264311CFF3FD038F04D0C3A74DCA34745B;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.935201981208692;-38.35565295928701;569893.2887597294;8569942.051499905;292740805090181;S056;15.666666666666666;171.22040072859744;PERDULARIO;7467.65;2.6
644BA1F1064E1A4E2FC48A0A7BA649E2A5546F3359C8D6ABF74EDA8D82603D2D;SALVADOR UMB;RESIDENCIAL;HABITADO;3;3;0;-12.949491721689798;-38.36970859078093;568364.7032118049;8568365.519851245;292740805090020;S002;1.6666666666666667;18.214936247723134;AMBIENTALISTA;2714.05;2.5
