SK_MATRICULA;LAT_GEO;LONG_GEO
BAC6CD040C54B706517B1E1FEC17526D34CC8ACD0B291D11156D76383ABB167D;-12.936778388896956;-38.357895903265856
98586E6CBF1A712749F2767D945367B38717F855A18C780894218C66807BADF2;-12.93542386420654;-38.35794201036105
6B9BAD42CE305B4882E78B2BB134CE5DB1B3537F62F5954D1C665899E7145C66;-12.935901943219822;-38.35797904691777
CFE33D80B1812865374CE7B5F1EA782C909FD30214F33632A7CC5F10B02847A7;-12.934993808522968;-38.357922971783516
FEEFC2975F2EA850FFFF2C30F5D0B03F19680BCDE2CBCA7F029CFA275EF03C3F;-12.923009390522433;-38.357887737925765
818F773FB2395D565489A2EE7334E3839E7BDFD652B72591FFC2EB52D399CCD4;-12.93468389821615;-38.357875054233006
1255F1870CC1808D2E79F26FF2DDF34E4A18BFB19D49CEFEA98C8FF5469414DB;-12.935641353998383;-38.35786944913504
9F436EF50EDCCE6CBF4321C2AA81876848E82883325BEF31B04A5687A9C29925;-12.935816329392582;-38.3578677214177
6ED673869413A8F27CA472F8D569D1267FAA04BE3F60DEBA302E40A5A842884E;-12.933617810003382;-38.35796579805822
4A2CD209EC76004CCC8F09F3AAD6345315362340CEF4E44E4F29ED65FD994337;-12.936934988661855;-38.3578538215577
E56040B2540EA575D7903C9D096C26B8CDA31CEF88BD8C0F00FAC19EDB20A8CD;-12.923669471344649;-38.357843722610006
2B3E6CED32A5B1ACDA12E2492ABA1382713B32C2FD038929B015BBFCE13AA330;-12.950830574244314;-38.35377411496996
971D4BFF228E5508926092202B8EBD4016C90AE720A13EB3F2048DB629C4000E;-12.955279360369335;-38.353847644235294
0D07C7AA2F75368D2AD051BA35F58A82C87DDB25D4F416209579F2A78B0115B3;-12.952384116453073;-38.353720139909555
3DD827E130842E11ECB01EF1A96DCFF1DCFE4A66EFA6AEDFCC25D271084BC3AF;-12.950957238625698;-38.353829879711974
710085C6522792E23104519AA9EEE3C804DC5295AB312A934F8CE9BD1E4D63E7;-12.954980676324844;-38.35381649931279
E34893EC78DA274EE8F4E12FD3C8DC3E0D4285A0C23F16964C21B58F7E102354;-12.950026434415278;-38.3542135758577
5A01642239B1DC2F09788A3FA54B6F06CDE2F927B0735EA613822E014DE002FD;-12.956555206775619;-38.35430823035894
E4A763D3269F9F93CA538B74D150D30D66F7B7DDACECA9489BF5A8A12E6BCBCF;-12.952954958215717;-38.35423979134604
D7836B7B9B6576B51A8DCA0DABC1A13CC0A0D1CEBADD03F4C6C42584113DE4EA;-12.956881538747883;-38.354230407677846
356AD8E37CE766C6C6C63EDA5D0B142B60BA3CB8BEFD8B1626A25BB6857F6C38;-12.950699247730988;-38.353726631786714
B96B53D1E222E365C13ED23467D0581ABCFF96850276AE7E680D5B4849CC12CB;-12.956337862413775;-38.35376419017786
C63217E76E4CBA313B16D25518A44CF9C2AA4217F8BEB88E6AC2C0C9076399C7;-12.955023821151345;-38.353631742781275
615D16173B9EE2AD7E8D7EF64640688468048C55FC9A62D58933DC16CC5FFB86;-12.948741942676051;-38.353667522997625
4E1F8275394B40086C81AE4CD084882C3D453872F48B4EE6EF82810515DE2F9A;-12.950774355496394;-38.353612998746755
3E3C8B233EA16AB60A5F92E932B765FDB6060274029FCECDD6C4E8E646362CC0;-12.949934145211287;-38.35421284785652
17CBC5CBFF37997D472D1B60A4F9B0D8FF35CF2F587C4EFD94988ED3B7ED001D;-12.928153127569102;-38.354232141674345
531A02EAEB4FBD21885B125EAD3920C74FFE4A20EF4A4197A3BE87F556861986;-12.936253517375476;-38.35423881969282
76810DA5565F96DBC9D042282A64D0FD83FC8E6F423C8FCA36605B6251FE12F6;-12.948761123294815;-38.354174687423956
DD83228DEBBEAAA3BC2BD5B4C2A2293B867521553DD5180C0C64B8082649FCA7;-12.928228511898672;-38.35415545828845
6FE50E3F8060D5DD5B31A1954E48C7FB73CA0C3461FAEBEA27193365FB0A519E;-12.92396245680383;-38.35765705685072
8F333E9AB6434F5D76E1963D58598628568F96F131BBA1FDF81EF8B016EC204F;-12.935770075068646;-38.357708887506455
6CB99173BC56CAB161284A4FAB943B9F6E60D23B9D9F74228BF7863E123EFF11;-12.924441896309359;-38.3577531836464
BE387DFC2ABCC17F885D9C70E2FD3AAA0860F3C8951BE2EFAB6428C4D4866A36;-12.938799547401644;-38.35773055796502
5B777C6AD2A89275F770351140ED8EA5879BF27636E6ECE40E4A22EA3BADCF6F;-12.926520807488256;-38.35767958104888
4ECA063327F9D4C970DDD6A098B78F09F01D8C17C2C32D9DD4D3A8A40B96B160;-12.9394040726585;-38.35773440315381
3FCCE6C948BC1A3D62CB84DD70D017777C5777C8F9461B1F565814879FDC46B1;-12.9243344294815;-38.35773086992714
BA707D0F1C6D5A0C489EFA10ADCFD5A2C6BE1EEA70A1532F2F8E4DF7BAE06376;-12.939859883725179;-38.357705248574185
0D91C1EDB503B6AA58AFF3B8881047E9AE0EF724E652BE3A8715788F3DA1C915;-12.939562814993554;-38.35804170687333
08E36BE08C7067122660721DFDA64DF8260C1C65245D6EC01E1102079B3E35D7;-12.935819100269972;-38.3575919198417
72DA381A2D4E90596C8E8382907C570C193919687DCC9E6413FD9E260313554D;-12.938397350926797;-38.35768738548734
3120D8BEAE0AC881EEE5884A906B32D000EBDEC4B373C9E3B617AC70E5638257;-12.937543968995286;-38.3575542922141
DABB517011BE4242155FBC0AA4F6DA5FA797894882E1E1AD05FB36ED425AFD60;-12.938282557440246;-38.35770801929499
80EE2153F7F231586949786FAE04D0872DBA4A2FAD12E8DBCFF446187DCB7116;-12.93693245120739;-38.357656254931754
969A02486407B1C28AB4EDFDBCFC9D30120C9503602B737A0071F0A68A60B09A;-12.951979533539046;-38.357668925681985
37A92D1965100D79BB9CAE23FED1F3DFAC70392578215CE51FEAD5D8BFBCD1B5;-12.9394327810405;-38.35766886900685
CA0ED2ACE0475E474EE00D05E716605238976EF6D6ADB46735B173537465FD9A;-12.924600463645662;-38.35765557257063
758338509D8A05756FD332C9A1CDE3B8EA3D34D180A32036134A25F881DDBC0B;-12.923280144139124;-38.35757405761359
2A75F423C22C0908B0502ED16BFA3BE40DD0FEEF8441162A31E4DC3014A6B24C;-12.935603653252208;-38.357618886175175
02B1C2B7DDD4C7EE2F53BAFAC4EF8EAC4826CA6B67AD3275D02FCC3C12566DCA;-12.933658581228714;-38.35761401069145
CE7FCAC5974B4C40B7F2798B0BD4BDCEF8557779456F28B910FB2AE5A8392750;-12.937392793169986;-38.35756563012292
D9568D1F567D3B7758177CA266A99356ADEBD29EE0851DCB66ADAA355CD33F14;-12.924396230204435;-38.357573059870646
C10B1E294B87043DDC1C66934CD1A0DAB15A91A273C94A83635F1704EF38FE6B;-12.938211495834858;-38.35764586921498
D3B6449B0CB04C1907615BEB5E1BF666A173D3A8CE32FADA23D7D9F174011280;-12.937400070131204;-38.35759403711692
AEFF8858D185E8CD3E329AE01919B198B3AE5BC9EF2CA8216840EAE52D81CDD5;-12.93694120282017;-38.357543173814946
4395F78E522BF1013C1DEF893928E37B9A76C8B159A4C6D8F17F3CC286CC1337;-12.936520763521312;-38.357570089716724
FD4FCC3BADCFB2E90F97B026347952450D76E7116BE4D1F4EECBE33EB42F2AF6;-12.93628159290928;-38.35768311690335
969FF64A11DA2E5A8C0CFBACCF4629F981B1DDCCF390031D529808F865D5DF2A;-12.95034302162355;-38.35759281714388
D89C55887607A43016F75A72785FB611B1091ECD2827540AFE8B850C3EEF733C;-12.93822000674755;-38.35756610784253
3F7D9031E4C4F586CAAE48CCCDFDBB14964AB24834FAF3173FAF87C24DF45ABB;-12.934436556928494;-38.35765833557237
CF306472616086BE189F41369C0629CD6DF7BBEE0D7825A26F8BD8C0247B0407;-12.937697311124833;-38.357875181747715
FFEA188F2C9AB7CE8975573756A12EA84B4439E8CA6633139ABB9DAD475AE6CF;-12.937015012938685;-38.35411861659355
0C67548B3E5DC21A5FC820982DCA4AA6558D7DC1D1EE189A59AA7EC96C209967;-12.950628753309076;-38.35402910194106
0B7CB6BBB7BE02D868D8288C4B7B78B78C26EBDB10FBD3952D9A4D0A60FCCC9F;-12.950485125465914;-38.354008548657255
7625AB6A06FAF7EEDF55F3F7338CAE91E8CBDA6F51578063698271196B8B3CCC;-12.949036580137069;-38.35408290571056
0E37BAF72D80E50B915625AE9F77ED1D5E774AD14899627456B2D516506D211F;-12.955060178402285;-38.35394832291084
97CCD4E004FB5905A57DF1DE6EF5B98ED9FB5432908230DB5A3489FC33B736C8;-12.948844531267799;-38.35403372168454
DF2573B2F2BE83F9FAFD717EF1EE99B413C150947C0FE5D2B58196AAEF96A07D;-12.939088507700781;-38.35787248937493
BF634E017D1EE00F25B796A1D46F90A4342CE54B408C0312CC46DD4F0D4327C7;-12.938340766616953;-38.35791684110086
F0D9EFEF2F480BC7A3BE1FF06ED38B88ABFD182A3F60B5FD78DBDDED6F611309;-12.938722296866603;-38.35795539771894
7790C033CB23E908B594BA69DF34B44A5A3ACDA9C70361F4A7FAF99D5D158E91;-12.93751409015714;-38.35785580375799
2CDA9EB686123010DC7B2E1E49AD1AECCF00B0FC2773BE08E7A259F6FE60E893;-12.934811132379588;-38.35791608707457
7989FB78441E8EC4AB148AB9B969707D1E964204C74AB24433692FE705B33E38;-12.955720368412061;-38.35793078781378
005D925D54C7673B5F25167D0B14D5C0877FB2210FA4CC1AEA5F41E53A51D53D;-12.935095359298309;-38.35750655458567
DF8021C03462972B7F0E532A1AEAFDFEE76DE59F8DA0ED58F3362C2EBB41BBB7;-12.935023477738012;-38.357658729051295
30CE3F5DCE1815A05A443473EE599EE10BC66B3AAA614A791337B72CCE12C8B4;-12.93833796087275;-38.357628474342036
90200FCEA207A3E8C6F29F2BB34DDD9872EA7E4EC8CC694DE4E1C4E967F59B92;-12.927372435079855;-38.357620450802024
492A055153B1757AF0C142C6D8D81BFACCE72CE76A27341285441D279A8AFBB5;-12.937272791277401;-38.35750249930683
C2B3B2BD142CE472B44A290975C80935037DD0B178A92BA9AD5B3F41975782D7;-12.9373983444907;-38.35748871733269
5367341A9CF0A6DC3B6B8C32B36EF62C914CAC07DC00529EB8BFB6B9C44EE1F3;-12.939136704708513;-38.35749760616585
54C38C0B4A5307F57463D072D1FF1F590C16607DC67095247B9D2989BEE6E202;-12.934329455044814;-38.357522348827594
DA2242D2D73EAAC5895AD1C20B44C2CBCC93FED45FE590C78638A8291D92780B;-12.923787575524731;-38.357603458976634
F59A66BD07C6F7587651D3D8CC266448147B5A1ED73839BA4ADEB21528F12A4C;-12.936720296403532;-38.357521839769475
2CB3C442E5CF0AA24021CE6342B19BD440AD6D65C67503888804D5A7D0CE6731;-12.936205819895008;-38.35757416998173
2056B44EBD8700F21EB20829D683F4BD78D3973A5EB410B873761AEAE1D50A0C;-12.936031382963803;-38.35750717599297
64B9034BD5A091231203D2E294A3047E186FFE47EECF5F80B68EE0A4329ECDF1;-12.935499908605959;-38.35754574806469
9106771B0EAFE75B50FA3F49501BB98BA78D017B87E795E1862E7E1A314D6AFF;-12.938163752737298;-38.35756392911245
6FE0D820FB368A2DA195E8BCE55CD70D241C40B54C476942F8F23A0EED251351;-12.937896520758938;-38.357937228544294
4BF09AB70223030740D38BD7FFCBB39AB6FE7846DBD1DC9A50D8D6794C50FC15;-12.93685774950034;-38.35793804326581
C52C2E923E7AECD6F831C04DEC908E1DFB21BF81D6EECE91E0827BEAE8D13618;-12.934971418043306;-38.35782769020421
36CB253C4A29CD1F32F882A882C361A2339ED4C110837A4DB1132A9AA8B09065;-12.939617433502681;-38.35791868794556
18E89AE7C02C9848C5B4E7F6D417663C047801807251434624AC4D2E54F0619D;-12.93805479453051;-38.357818205214116
8BF7155A2F2451527B8E65C7548E6F4E3C8808741B9F075C174F6EE0960D4C3D;-12.939878052329508;-38.357922940733154
B546A2E0907EA70ED7E895F7DD41BB39D524CBDEB7AB585CD3A832CB49AE77F4;-12.93590170531445;-38.35781075609758
8DEB3D964F62338A14FD3573F3A5E6288D1BAE799CABF4D39547834BE3A45660;-12.939713316440127;-38.35755606986622
9BFDCBCB52599ACEED40B6FF2445F96610A9CD126E3E790AE365EDE82D2B44C2;-12.936799509911712;-38.357551638633375
3E92DFEFC4E24DAB3646C31FD60559E019D2451E1277B7CCF218B032D743E789;-12.938721020570869;-38.35749958056407
BC47CBC279386779F0A275EE17046A8FB61C6C79A69737D84699591DB7356488;-12.936629165271532;-38.357605453977804
D9E6DCD8A5304DEFF6694DC50ED67E6E57E14CA7074E97A4AFFF90E64BE2EB22;-12.933848928727317;-38.357554661174284
EC6A8A6D41F04933C96B65FEFC4BF81ADBFE3E27B8D5B4E116E1577E2F36B661;-12.93938786771063;-38.357576303291
3FCDB469AE88AFFC1EA33B3E39139F89B37AF2BBA0A7B10C4CC9EE2B1311C6FC;-12.924067447315835;-38.35757944229159
0A9647F7A208681EE4FF655AEFFB13FEBEED8B1D96FF53CCCBC7E5E0E56B5D97;-12.956422198852447;-38.35391076372331
80F1345F98F037EE25F9703FABD1268126FD26C1730484686242CA79FE1EF81C;-12.950792833828762;-38.35404221373613
AA63AFF58FF46819FE08F75E093D258B8769BAEA73BAD88FC2219832F081A586;-12.94519763666462;-38.35346722031213
CD9975A25E1A8762BB8BDAD00702B5315BDB4822BE8781CE32C21B594F7C75FB;-12.951057156044556;-38.3539378945919
C6CDDF0DBA20345CA055176F5BD3338EE8F184AD0422261A567295A39467877A;-12.950163213381416;-38.35397529789908
9AF11887A992E28692B22ECB767D5371B1CD08FFACCA53369C7146B83A81E2D7;-12.948759471275089;-38.35390663912413
400B5A20D43B98DCC85ECC0A7BD413818E6019DAD237116D02A3901E3847C41E;-12.95241872691497;-38.35383886321169
6DBB441B34BB20E8D06A6CFA2B8B1A99AEEEE52FEC2A050B33515F7348CBEB9B;-12.95048252230668;-38.35385143110038
FC2384911563FB6F6F447EE836EB7CE5ED5C4AAFBE68C3C52E8960B5E21F1654;-12.950997175646936;-38.35398836323708
D68B2E97097F3192CE954644CF199F2C9212CB7C4ABB22121EF7E4DAC02783D1;-12.952260911091376;-38.35386995229838
EC85C98C7E7E0C7CB63D904C70341E9A44E48EF8B92073FC974C26F426AAB4E7;-12.955258553205386;-38.35391347501531
ECD5289411D118D35D79BF2A3A7830D8993BEE53AB8835D31BC553AD97FFBFBA;-12.955102395496828;-38.35380166295293
29602604CCF59E3AF77190740D6049C58EE6632667634F3D7F93D644FF7C096C;-12.952149046782905;-38.35395741678646
545195B89D2344B6866C15E890C7D4FF0F2C2E842DB5999ABFED5E63AED2C03B;-12.955138839010417;-38.353821847103575
78ED5B09811CD04CF7D1D25E13408920FC3375FB441985083DFAF847548100E1;-12.948881555153784;-38.353848437523936
CC4F7431E3D00DD4F4D384C4FC30010192D1DF5D72212E5D8F190D0031E30B1D;-12.949077480785213;-38.353952967888276
177B00BF490F7B96AA735A5BCDDA36E67852152B11D5BCBD1571E899649EF46F;-12.954998395705378;-38.35393151970673
FD56ECE29ABD668347D228450427D0B75BE373A13B95D22AF20EF95CC25E5EA3;-12.95497185527914;-38.35376212954837
AF3C9AC6602C6D886E6A4446BA5B362DB3A9D327E732095A0315EA7BE836804F;-12.951835919873131;-38.353786318147264
1177B6729FE19F66D02128DD15AD9A44860E355AE6F94B86DCDDA9AFA186A1A3;-12.949924051078488;-38.35388238510697
0AE014F49C740CA4B4090C4B749E9FF2F882E7E477EAFD6D59FAC2B665CB5C9D;-12.955686463844172;-38.3538295720349
3A118D1EAF26C75A257B844D2DA17A3081CE4F973D4287B459820961144E2DFE;-12.95514485671616;-38.35374275908479
B6C88615F90C5B5F148B3ABF2F34A8E668942F5936FC248D3E257FD7F73E214D;-12.950909297481939;-38.353809268466215
CA652C9006F2C62FD57D12F65DB05292AD8FB1EE6CC4EECBFC87F03E2ABBA786;-12.949213730962443;-38.35375232462944
7992763B24ABC8A8752A27B7A4F4C9691097BC90840C26A7F57011FBAD838450;-12.950430311960995;-38.35364748291251
B1AE9BDB0F771CACEEEC402EA51E7FE4C6A80679E44EBB0005C936EC4EEB9A0C;-12.955008150051192;-38.35360785976714
1B854875F8578047FD8D2B93D93BC4252322A8C1CC3B2713F0E8EE9B2FC63C5B;-12.950192947074086;-38.353709202184824
590D6D166938DDB2BEB314CF9A72700A922FB0E3F5ACA5A4C7FFE7396351A8B4;-12.950810914402878;-38.35359579865748
A06F1D87F1EB6B67F5F1D4871D4B12501535E1EB51B303F067D14F5374199A93;-12.953706561221676;-38.353690441437266
431CF4ED8DFDC3629D8E7AB50F181CC273F87E985DDCA07FFF6AE1B6FD162639;-12.948711567986868;-38.3536023800966
FCF6FBCB7BD796C7817E22ED14CB155B9000B878CAE10D1D28F038B63F4106E4;-12.950329094897272;-38.35354185355326
397221C099C35E41561E5DAA14C4E67C1BBF5560954DD1FECD4ADBE7FB4C5E54;-12.949756162118263;-38.353591820981144
553E79BABA88CB92D0582CCBDC4028074C78BA00E170868E6EBEEE45B431B0D2;-12.946024011059121;-38.353577472572326
5C9D24D0CC99FA45EE279EBA74144F633784F518F2DB9D42DCDFFEC8695E762C;-12.948593229584962;-38.35356727626623
20B8185CB67BED8CE7DF39C821FCEDF3B7B9960E2E58626D7B122E65214C84C2;-12.953038735513754;-38.35743163358947
66270F0E8D310BB2F8C478F2738B1945FA53078E2BCE66375000EECBC3A661E1;-12.934018682685547;-38.35758745276647
9AFF9E42AB694AA2A8E7F1A293D242F151AB1DED2454A82E2340B191D4D534BE;-12.936175190450934;-38.357587411356704
FD5E6F5C1E48C598FF1D7B549BEA8E388E05AFA43DBE400E96D85B6067A256B1;-12.938413350341035;-38.35756503468744
A0D92B094218A5FC3D3275AD5B703DE2D6C277CC1A3C796125B1C8C46B7015C0;-12.93731014020734;-38.35758578768974
D09DF4AB1DF398156C8688242C3F3FA408BEE5F2D7FB2FDDA0AFF79C45DD5E14;-12.951809974488393;-38.357509399067396
8D3C7BD0A23CEE2F0756E0D406C2F5BBEC29FDC5AEA7FCB0822B8E745F9BA89A;-12.935610865415317;-38.357575846374836
1BAA225D40DEB2BF356C69EDB5715F8F917CE9B09C5D9FC6317A9863AD65BD8A;-12.934746995236168;-38.35747580904606
1ECED20A778978A612CEF5A649FEC85BEF63D132789E65229E1EFD2AB5CC4CA0;-12.93456297855731;-38.35749129330948
0EB6C9390753DEFE9A6EB635C50F46430CCCA08C7E4ED8E2DDA9079D504FADE7;-12.92391331124238;-38.35747039675932
D4199F859608B8002175CAC0A14CD322815018F7C9318434FBE6709CE89E6267;-12.937667159429367;-38.357831200279826
94F9F91545DB781238946EBEF8E041DED88D4AEE00441F82BFDA45095F780693;-12.923042648839333;-38.35784118656366
117EE4683B0B7E8BDAAFCAA887351230F61D2C9279AD3B9702E26A396CA9D17A;-12.934753942273518;-38.35784799822425
183492626B75177B59E08E77D4A3AAFD54B597312162FCA999C447874A4894FB;-12.936571687246271;-38.35782788078644
F540680FA33D8BF36DACB8F48392072C2AE292DEFF69F1E994B739E73A8DD778;-12.926496301254215;-38.35785797520518
3550228E2D914D48E47B4CDD195B5CAC2BD36042E729A5FE28D61BD096E6E583;-12.937240927250961;-38.35777254200172
96A22587C9CF7227601D0E30971B587712FD9C248606277745659B93EFC730C1;-12.934987471071503;-38.357855952460376
0367F30C3CC2E806363ADD553161B756ABDD551AE2C52154695BAF0564216A65;-12.953025005447175;-38.35780201409414
E445B4FF754442C98C9D80E79CCBA9A5722327EBB791AAD89F1578F822ED347B;-12.938058591298041;-38.35778365629974
B69C314EA9185E2B2926F7FF2F2BF59F05019CACDB19BA7C8C6CBAEC79848372;-12.935804978695687;-38.35770369626755
7571A07E19C09385ED8B7F999AF22665437BA781957DD72D6BAC5C6706BE2524;-12.92459004224976;-38.357847466787135
66DE14741A35F5830939FA2F9F6DD4352663020C2994AE8C6F70AC967F1C7133;-12.936458131374787;-38.35771341837244
AA098B24C2300387EBAD167954A291D973DA92073B803ABFD7EF4179BE6FF465;-12.935730767275512;-38.357772561823005
F607F74588676B1DB417FCC7E325410F4D208DFC9FD0982A45BEAAA04286C80F;-12.934643795529432;-38.35783150270037
9839ED9CAFB3F0524BBCD3AF67923ECA8E22D202B1402724D81B362EC5BB9EBF;-12.935402703599749;-38.3578352585797
CBE0D27B6F47B94C81CD36583EAC3448256D8221D4689924FF85A9C844EC1EBF;-12.952453662742334;-38.3577264759032
AEBFB554469A46287495E14E2A1ABBDFEA45C3BE94533FD48FA5240440746FD8;-12.924067123666807;-38.357789527017594
CFDF3153359B042C139BBC6ABD66ECCB98AA4D9EBAD6CA43DEB0F6904FA25B0F;-12.937445700714788;-38.35783837877647
B4A316DFF61CDAA6A00F755B63EB57BACE7FC2E2528D883AD67DFEC086C9DE3F;-12.939208779906421;-38.35775998119165
EED71B5B5B812ECD2D65C89721300AD750EBDF236D310FA3E78898D282278E38;-12.923281966083124;-38.3577449776194
E4D03CDB561438492C0279562BDBDA84C9DB5CE2BCD439C2B1A84347A63B7603;-12.924379891780264;-38.35771066581957
671E991C5BE192FE2BB347564723D275212B7488E595E0D8A8DE3AD91861CAC2;-12.927646972849962;-38.357680580115264
ACD09D7D9360C9ABF5AC2DD27F98323A79883681091B10767855385A91E1A09C;-12.9344051821126;-38.357410999548634
17F9658726711CB5A2F1310AC92D3EDDBE282834186E4FCF48D347938F999DBD;-12.953154231192794;-38.357518793468394
FA0EA6C7D1055BDD43E6A96787591F6E664C6BD607608BF07CEAE128DA57677E;-12.935018166302967;-38.357405144238484
86F68BC2F00FEF8A6EB7BF5BA95BA0694399AF5E08497364C252394DB5D1EAB7;-12.93726108041315;-38.357408324459485
718B306F4EB46B6DF561BA1ED8D075DCA5BC988CFE2B137B3050A23861466FED;-12.9232060045738;-38.3574015955976
1486A6F249FBDFD81D0B5DA649C3460C0616C7290EB1A098F12F933F59874F2C;-12.938817042368786;-38.35747965046663
B204B0AB544B26311245EDC2F80987B8C685DFC3732AD09D6C96A3CD15B4CB56;-12.93540879994282;-38.35740597033748
6D877D94684CAEDAF58600D803F99F071CB8BB6A55FC98791092C0D891DC970B;-12.939657730053575;-38.35739409918229
BBC4233F2B125E780AA538D04239642F6212DF666221DA3A4EC83FE1ADA40DA3;-12.93990334035026;-38.35768864182963
BA40EEF40C9E3C5E929B65502C42739693885900892F99D8F9BFB1865C2F1877;-12.938814654762506;-38.35766941128518
D1CEBB95C5003820C8408AADE2ACC2F6DF2C1567493C758FDF05ACD21B16A616;-12.935741338934438;-38.357764236559994
BD46782DEE02B2BD3C53BE1C8BEC789F1A68A68728A9525C60FF7F423A554927;-12.923908987755528;-38.35765472343357
4F1B20D5A8F322ECB52C298C6B6E4278425F718E50F28B28F4916D9F8A053AE0;-12.935636264652674;-38.357709311400164
610822FE863801779241ECC32DF0CE81305004336CEE432AA309B36A43127574;-12.954120587097576;-38.35350508170814
6C88511DB37F05753B3743C6BE7AEA7AF1BE30B30F3251BAF47B0FD7B3467AE0;-12.94982381490962;-38.353529315375205
3EB7B347D824E0D5289B4CB151282B34A8FBB339D04B15B3BB9954D35EA28D73;-12.95113909600996;-38.3535563266038
88898D2A42618485210D2FCAD49B7397B849FCEC3FBA6F96072A23342DED9259;-12.9499109124569;-38.35341570897754
7EDD780D949EA403FE986F73CCA8256EBDECB8695337AB5BB8DF498F0DC82B06;-12.950742570112547;-38.35352936284181
BD34ED6B7283AA63144BA9985DF93CA00660A69673D5A5C0FE491CFD7A9738AC;-12.936259004128535;-38.35355203002715
4AA3B0969AAEA0E7F013B7615E3BD674D444616F841A0532FB672E81C41DB71B;-12.948576140033648;-38.353535353068885
D4B10A05CF68F429BEB56621DDC61B5520EF21504373F24A1A8444AFBE31EA73;-12.950517306024656;-38.353480525555206
1F084C6CBC3DBA2C14E7BE4DD1515A575BBCEE5FB8C7925FEA5FB99F5615F66F;-12.951229742705946;-38.35354501321606
CF0086F599D3B7F44F7D996EC79B16123741E68DFEF09715CB668A00E8436AC0;-12.945918222980973;-38.35337935944182
C68819FA50DC5548037AFDCB108A7E8F75025FB105284C4897AFC288A8C7DFC0;-12.949663127077567;-38.3534571176247
5A3810A76C420A666447AD6B30EB9524C74B4CACA2339F075FB32B6BF8A22C78;-12.950615322517509;-38.35348425949039
5B0D244FBBEA96378D960887839A8C207892119FF6D83F9EA60766DDF495459E;-12.951233944860867;-38.353495114627954
B763DCE05EDC04FC1F8860671E6E88A38CF17C245FBF36DC6DC59C21FCB42F12;-12.952509940576121;-38.3539661759186
AF33D5FA9105AAC6312200511421196C7B0E0B0ACEE7A95EBE51C152AFD368C6;-12.951224389476044;-38.35335807725729
32A22B58214C95FABAB441E90C48009128155A39224FDFD9978CFAE55846C033;-12.94843498281474;-38.35336264925043
3CA6EA8A1B48F3CFBBA6B77F7C24155116363C45440755B0B7545A21BC880659;-12.94664851508308;-38.35338174489994
6B999D4AEE7A88045ED245BCE9F3FFA935D8EC2AC723D0071F2892E67304ACC4;-12.953404893678815;-38.35336775494334
86B66696AC14FAB94A7E0085BACB0310E51F261CFCE45983C69419400C823587;-12.952934988694603;-38.35335042775218
AA2182F300B1A1FCCED3B9964FA0DD70989C4A01AB936001795605498E2833AB;-12.94962216962077;-38.35337236485152
CB9AAE62121611DBF4510CC0270550ACAC48E910593247E11EDEE1DD7DF03F5D;-12.949914652092433;-38.35336771484008
DB544E91E51978F19A2A324BC2AD14D81DCFA8B346B18F5A7882540685E4749B;-12.952386270384817;-38.35340178807103
71A67C0D7F155327D9DC9E5C22133B57344E1533FAE2CB14841E969EF9566C0A;-12.923353938007192;-38.35778286715179
F4AFFFB47B70C726B82DC322DA6EE9758C62BFB26E4E502317ACD68E93500673;-12.936683318078785;-38.35776344549914
445E21275BC5CDF50680F9F3E426824789D960CB358068E4E0C0EB536E225BDF;-12.923226312702083;-38.35766226981046
3143E104829C3C851129CD5A9D282211251B1F907CF2A6AF449951D073AAD3D4;-12.934492152748264;-38.35777355404017
F01452FE7830B787E6997BE081BC6F41332F07E28D23CB0CEB1847A8553B887B;-12.939591215453103;-38.35742012510125
7E97AA4C45C143D6A26C2FCC8F40B4850405A963C0FE54D3C18B55F3B2A65A82;-12.936535401419453;-38.357395911416496
8E166E1C5FF29825CF8F29BA78F2EA6C7186AA7BFAD0215B4F2207C14D86ECDE;-12.93475591257215;-38.35741553433171
35B69F34643638AABE2745794B1F636BB41E42213813ECF78E9832449589FB3E;-12.938251094597694;-38.357461351374646
02908AA27A4ACE0171D065451664C4507C11B553295403C339FD52D838083C63;-12.934867454462701;-38.35741907048877
F25AA7007293F415242A8B71C3C733E5CE2F17B2A8C8185BDE5CB799792437E4;-12.933770395125743;-38.357344281233374
3CA06B0D23F0D3F320A9AC8AF7B03526834B83C73D83C73928059951CE5E6BCC;-12.93884352521918;-38.35731765574412
4574741B796C59BD55C088137A86E2043C91433110F5694AE3CFC3575164DB13;-12.923516219480709;-38.35744014629381
D0DE1462EE2316B7FC9833ABB3855EA5CA4753B578B91C185F8C575CD836DD59;-12.92319920578559;-38.3574402536628
585B4FA382E1DE10D546F4DACD621AB7AB420E7061E151B6E390E62853D49895;-12.939551169076593;-38.357344151972804
E40B77CD62C5E39EA46CE33C6C2DCDA23766BECCDA88C6AF8CA5C8AFDD1350CE;-12.936980810404505;-38.35740302881395
3F671DCCC21784CD4DC07335999A00B3AA53418091886DCE51DB1EDF382C34C5;-12.923286377388102;-38.357412744384725
F32301C8B30E6990DC0E140E0B9A33C020668CB983D9AB96E835AC8676058E25;-12.93450716053119;-38.357417447660886
6219ED3FF7A583F8368113492E7058B6776B79418CC4222408316DE1161EF43F;-12.939044270378924;-38.357342797174
23A68FB61A0BCED960F65F4BA83331D3004229568F9DD174F696552202307534;-12.924259995563155;-38.35739034590879
